run,variant,frequency,solution,generation,fitness
3,A,0.05,2,7,0.6843575608436231
3,A,0.05,2,8,1.0342455152878147
3,A,0.05,2,9,0.8180206744972686
3,A,0.05,3,0,-0.05985610979765993
3,A,0.05,3,1,-0.17731223779732722
3,A,0.05,3,2,0.20613541209390301
3,A,0.05,3,3,-0.3443632336289956
3,A,0.05,3,4,0.11423211732845245
3,A,0.05,3,5,-0.002374983631984097
3,A,0.05,3,6,-0.1407253325629904
3,A,0.05,3,7,0.24221117694553668
3,A,0.05,3,8,0.24833586830713028
3,A,0.05,3,9,0.06715557839362299
3,A,0.05,4,0,-0.4735853640707126
3,A,0.05,4,1,-0.4510105389193584
3,A,0.05,4,2,-0.23988596122601594
3,A,0.05,4,3,-0.5474918117472433
3,A,0.05,4,4,-0.3245089558524319
3,A,0.05,4,5,-0.19624172429865996
3,A,0.05,4,6,-0.3586843169838723
3,A,0.05,4,7,-0.1540441134452879
3,A,0.05,4,8,-0.516252065918948
3,A,0.05,4,9,-0.5934458824715378
3,A,0.05,5,0,0.6274317236050009
3,A,0.05,5,1,0.8108024072890715
3,A,0.05,5,2,0.7815985956242686
3,A,0.05,5,3,0.43401851069156977
3,A,0.05,5,4,-0.31035037135975085
3,A,0.05,5,5,1.2479798105043247
3,A,0.05,5,6,1.3873988486718576
3,A,0.05,5,7,0.5712322920280869
3,A,0.05,5,8,0.15324820716898674
3,A,0.05,5,9,1.4710047239857102
3,A,0.05,6,0,-0.567602065708558
3,A,0.05,6,1,-0.33929907170075246
3,A,0.05,6,2,-0.3734742946389818
3,A,0.05,6,3,-0.1570030283547252
3,A,0.05,6,4,-0.11135026084465925
3,A,0.05,6,5,-0.3377889023104295
3,A,0.05,6,6,-0.3059346850084314
3,A,0.05,6,7,-0.1444399839973688
3,A,0.05,6,8,-0.23949225417811
3,A,0.05,6,9,-0.4264300456115108
3,A,0.05,7,0,0.19907997872163594
3,A,0.05,7,1,0.017838558922112186
3,A,0.05,7,2,-0.07471327119686312
3,A,0.05,7,3,0.2644118196282129
3,A,0.05,7,4,0.1771099776579772
3,A,0.05,7,5,0.13131011791462022
3,A,0.05,7,6,0.3017822051335096
3,A,0.05,7,7,0.028878940578459758
3,A,0.05,7,8,-0.05481925982079991
3,A,0.05,7,9,0.3614672273405683
